epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,398.353,0.78591,0.59925,1.17198,0.89241,0.44444,0.59695,0.25751,1.72635,1.50388,2.18096,0.00129361,0.00129361,0.00129361
183,400.94,0.81621,0.53576,1.15882,0.84803,0.47222,0.64171,0.28984,1.59505,1.4785,2.10974,0.00129155,0.00129155,0.00129155
184,403.151,0.78652,0.53163,1.14576,0.6008,0.52778,0.55397,0.3172,1.66885,1.3825,2.33291,0.00128949,0.00128949,0.00128949
185,405.465,0.74491,0.52323,1.12207,0.90779,0.47222,0.57643,0.3526,1.81523,1.41045,2.5188,0.00128742,0.00128742,0.00128742
186,407.638,0.72203,0.52059,1.10594,0.71939,0.47222,0.56438,0.36078,1.80524,1.5571,2.51319,0.00128536,0.00128536,0.00128536
187,409.718,0.72783,0.52356,1.11033,0.6474,0.49469,0.43834,0.26948,1.72655,1.47796,2.43894,0.0012833,0.0012833,0.0012833
188,411.816,0.79644,0.50957,1.12424,0.45016,0.51071,0.38117,0.23829,1.68473,1.76828,2.34837,0.00128124,0.00128124,0.00128124
189,413.945,0.72835,0.53305,1.12222,0.29677,0.30886,0.37965,0.22204,1.76004,1.64967,2.52014,0.00127917,0.00127917,0.00127917
190,416.027,0.76713,0.50321,1.12471,0.44912,0.24559,0.41876,0.2071,1.79919,1.56737,2.51047,0.00127711,0.00127711,0.00127711
191,418.136,0.73845,0.52509,1.12671,0.94946,0.24732,0.38476,0.18144,1.8542,1.7181,2.52779,0.00127505,0.00127505,0.00127505
192,420.275,0.79469,0.54919,1.14153,0.66957,0.52778,0.51485,0.19987,1.83077,1.83566,2.46732,0.00127298,0.00127298,0.00127298
193,422.38,0.76089,0.53241,1.12045,0.66053,0.41667,0.49759,0.24685,1.76129,1.90901,2.41523,0.00127092,0.00127092,0.00127092
194,424.498,0.71828,0.48604,1.1161,0.76888,0.41667,0.54027,0.39404,1.71391,1.79169,2.51317,0.00126886,0.00126886,0.00126886
195,426.628,0.76749,0.4942,1.14021,0.77865,0.47222,0.64364,0.46728,1.48475,1.38944,2.13543,0.00126679,0.00126679,0.00126679
196,428.687,0.73355,0.47007,1.06728,0.75815,0.47222,0.62304,0.46985,1.45296,1.43198,2.09338,0.00126473,0.00126473,0.00126473
197,430.818,0.71359,0.47846,1.11048,0.71658,0.5,0.6483,0.48894,1.44437,1.31421,2.14484,0.00126267,0.00126267,0.00126267
198,433.018,0.76158,0.53701,1.14704,0.60977,0.52778,0.48302,0.28869,1.48487,1.62775,2.17089,0.00126061,0.00126061,0.00126061
199,435.105,0.73371,0.4908,1.09941,0.46072,0.55556,0.40667,0.26782,1.64729,1.68339,2.4124,0.00125854,0.00125854,0.00125854
200,437.22,0.73964,0.53099,1.1322,0.30917,0.55225,0.34669,0.18058,1.76868,2.15952,2.46857,0.00125648,0.00125648,0.00125648
201,439.324,0.73241,0.50631,1.11649,0.28493,0.58333,0.31792,0.1679,1.89846,1.92248,2.69302,0.00125442,0.00125442,0.00125442
202,441.414,0.70845,0.50614,1.13912,0.35329,0.58333,0.35509,0.21123,1.94004,1.92236,2.77651,0.00125235,0.00125235,0.00125235
203,443.553,0.73017,0.49611,1.09641,0.77024,0.49266,0.57023,0.40871,1.55964,1.60264,2.28965,0.00125029,0.00125029,0.00125029
204,445.719,0.72154,0.51882,1.13373,0.5491,0.53546,0.50563,0.32325,1.60271,1.31387,2.40307,0.00124823,0.00124823,0.00124823
205,447.848,0.72804,0.51234,1.09744,0.61087,0.47222,0.52738,0.31599,1.67508,1.2906,2.49049,0.00124617,0.00124617,0.00124617
206,449.965,0.67918,0.49066,1.08001,0.50781,0.86111,0.64186,0.34995,1.58062,1.1042,2.37953,0.0012441,0.0012441,0.0012441
207,452.078,0.74469,0.54148,1.12201,0.70291,0.58333,0.72926,0.50672,1.46195,1.05024,2.17891,0.00124204,0.00124204,0.00124204
208,454.226,0.73399,0.52814,1.15479,0.71192,0.61111,0.65244,0.41283,1.6144,1.36136,2.31236,0.00123998,0.00123998,0.00123998
209,456.334,0.68062,0.48547,1.07362,0.47737,0.69444,0.50694,0.30599,1.53925,1.15164,2.1826,0.00123791,0.00123791,0.00123791
210,458.512,0.68491,0.47857,1.08022,0.73272,0.61111,0.64475,0.43512,1.50185,1.39011,2.11701,0.00123585,0.00123585,0.00123585
211,460.578,0.68504,0.48286,1.09242,0.67999,0.62312,0.61537,0.44164,1.5308,1.39623,2.22395,0.00123379,0.00123379,0.00123379
212,462.694,0.72609,0.5028,1.12508,0.56587,0.52214,0.46839,0.29782,1.799,1.67479,2.69106,0.00123173,0.00123173,0.00123173
213,464.84,0.70555,0.49291,1.12215,0.48156,0.61111,0.4647,0.28394,1.43263,1.43995,2.13122,0.00122966,0.00122966,0.00122966
214,466.943,0.66949,0.44919,1.0801,0.48869,0.60844,0.46033,0.29559,1.49299,1.30399,2.14524,0.0012276,0.0012276,0.0012276
215,469.066,0.68992,0.47687,1.10465,0.85297,0.52778,0.6165,0.42975,1.49506,1.22069,2.14354,0.00122554,0.00122554,0.00122554
216,471.229,0.64133,0.43793,1.05493,0.73667,0.43994,0.54551,0.32876,1.66491,2.0133,2.21002,0.00122347,0.00122347,0.00122347
217,473.3,0.66647,0.47801,1.08667,0.83591,0.41667,0.48509,0.34926,1.90807,2.53122,2.47927,0.00122141,0.00122141,0.00122141
218,475.427,0.71466,0.49732,1.08981,0.64298,0.45753,0.5074,0.34925,1.71925,1.87559,2.18598,0.00121935,0.00121935,0.00121935
219,477.532,0.65491,0.46694,1.04855,0.84211,0.5,0.59435,0.43542,1.55344,1.33271,2.22905,0.00121729,0.00121729,0.00121729
220,479.68,0.66136,0.45221,1.07055,0.61387,0.5,0.4654,0.31526,1.69205,1.50027,2.37733,0.00121522,0.00121522,0.00121522
221,481.837,0.66256,0.4684,1.09316,0.62127,0.46066,0.57828,0.41276,1.79109,1.69141,2.52486,0.00121316,0.00121316,0.00121316
222,483.991,0.6449,0.45199,1.07345,0.63942,0.55172,0.56287,0.37761,1.72919,1.49075,2.36494,0.0012111,0.0012111,0.0012111
223,486.065,0.62507,0.42739,1.06608,0.76685,0.5,0.70245,0.38661,1.68049,1.42014,2.32188,0.00120903,0.00120903,0.00120903
224,488.161,0.65065,0.42958,1.07073,0.77044,0.50816,0.62404,0.43655,1.58962,1.48825,2.34375,0.00120697,0.00120697,0.00120697
225,490.262,0.64245,0.46526,1.08424,0.55749,0.44444,0.3933,0.23216,1.74373,2.13829,2.38148,0.00120491,0.00120491,0.00120491
226,492.362,0.62447,0.45075,1.05987,0.45602,0.48134,0.40206,0.23057,1.67836,2.02295,2.28614,0.00120284,0.00120284,0.00120284
227,494.493,0.65466,0.45626,1.07072,0.39395,0.57484,0.42687,0.24966,1.5311,1.98262,2.06413,0.00120078,0.00120078,0.00120078
228,496.664,0.64842,0.46888,1.05198,0.82759,0.53214,0.68446,0.46486,1.62269,1.77498,2.13912,0.00119872,0.00119872,0.00119872
229,498.77,0.6046,0.44447,1.0471,0.79594,0.48694,0.66576,0.42375,1.70969,1.58964,2.36943,0.00119666,0.00119666,0.00119666
230,500.894,0.63473,0.43641,1.05809,0.76715,0.47222,0.63129,0.39291,1.68839,1.55035,2.40172,0.00119459,0.00119459,0.00119459
231,503.048,0.60196,0.45508,1.04868,0.774,0.55556,0.61975,0.41375,1.66835,1.53815,2.35941,0.00119253,0.00119253,0.00119253
232,505.11,0.67046,0.4707,1.10667,0.77019,0.52778,0.6661,0.43419,1.70868,1.3869,2.4,0.00119047,0.00119047,0.00119047
233,507.207,0.64333,0.46603,1.07034,0.88504,0.61873,0.63147,0.42913,1.66839,1.31151,2.62092,0.0011884,0.0011884,0.0011884
234,509.336,0.63434,0.44801,1.04832,0.78913,0.52778,0.62777,0.45732,1.70276,1.40032,2.59486,0.00118634,0.00118634,0.00118634
235,511.411,0.62461,0.45149,1.08928,0.74011,0.47376,0.60333,0.40403,1.59953,1.29478,2.36433,0.00118428,0.00118428,0.00118428
236,513.534,0.62878,0.44143,1.06073,0.87999,0.47222,0.60048,0.40658,1.81031,1.46009,2.40375,0.00118222,0.00118222,0.00118222
237,515.687,0.61778,0.42607,1.04356,0.87385,0.41667,0.57194,0.38907,1.84822,1.7263,2.31026,0.00118015,0.00118015,0.00118015
238,517.786,0.68458,0.47982,1.10373,0.83259,0.40811,0.61228,0.39697,1.92579,1.60877,2.45675,0.00117809,0.00117809,0.00117809
239,519.91,0.64057,0.45253,1.0666,0.93509,0.46982,0.64402,0.43881,1.60047,1.38739,2.26834,0.00117603,0.00117603,0.00117603
240,522.036,0.68491,0.49437,1.09287,0.93928,0.51775,0.6096,0.41416,1.63342,1.50491,2.40657,0.00117396,0.00117396,0.00117396
241,524.146,0.59661,0.45839,1.03375,0.94528,0.48695,0.61269,0.39685,1.71437,1.51502,2.3614,0.0011719,0.0011719,0.0011719
242,526.291,0.61354,0.44277,1.03923,0.85025,0.5,0.60137,0.40176,1.80699,1.4365,2.49234,0.00116984,0.00116984,0.00116984
243,528.454,0.58706,0.39666,1.02919,0.90548,0.5,0.59897,0.4261,1.77034,1.26877,2.59032,0.00116778,0.00116778,0.00116778
244,530.538,0.5865,0.44383,1.02789,0.8312,0.50249,0.59845,0.42899,1.68939,1.25555,2.52195,0.00116571,0.00116571,0.00116571
245,532.653,0.59656,0.42716,1.03371,0.82719,0.52778,0.62618,0.47493,1.40499,1.5687,2.18372,0.00116365,0.00116365,0.00116365
246,534.75,0.63039,0.46721,1.07052,0.79235,0.61111,0.60074,0.37802,1.79476,1.47574,2.74979,0.00116159,0.00116159,0.00116159
247,536.82,0.65182,0.46429,1.07862,0.85362,0.22222,0.28033,0.12133,2.23099,2.1271,2.98874,0.00115952,0.00115952,0.00115952
248,538.953,0.63998,0.47546,1.05292,0.26401,0.38889,0.30542,0.15148,1.96084,1.93755,2.71931,0.00115746,0.00115746,0.00115746
249,541.088,0.58951,0.43276,1.03387,0.87406,0.47222,0.56473,0.45578,1.48135,1.51142,2.15848,0.0011554,0.0011554,0.0011554
250,543.183,0.6093,0.42023,1.03723,0.88911,0.47222,0.56731,0.46329,1.49636,1.44907,2.18529,0.00115333,0.00115333,0.00115333
251,545.315,0.64131,0.43674,1.06439,0.86563,0.48399,0.61129,0.41952,1.66024,1.67951,2.38634,0.00115127,0.00115127,0.00115127
252,547.402,0.60003,0.39828,1.0386,0.77941,0.51386,0.57394,0.37739,1.68896,1.70811,2.46297,0.00114921,0.00114921,0.00114921
253,549.532,0.61489,0.4255,1.06916,0.84619,0.49348,0.58055,0.37773,1.76775,1.91697,2.48318,0.00114715,0.00114715,0.00114715
254,551.625,0.60037,0.46509,1.03147,0.65933,0.77716,0.69479,0.41109,1.84096,1.57527,2.56776,0.00114508,0.00114508,0.00114508
255,553.814,0.56337,0.4316,1.0087,0.65659,0.52736,0.43105,0.27202,1.83543,1.40763,2.75166,0.00114302,0.00114302,0.00114302
256,555.948,0.63527,0.43077,1.0718,0.63406,0.52778,0.68724,0.40531,1.87137,1.5142,2.70845,0.00114096,0.00114096,0.00114096
257,558.058,0.62181,0.44707,1.01942,0.95377,0.27304,0.38755,0.25605,1.6258,1.81237,2.32271,0.00113889,0.00113889,0.00113889
258,560.17,0.59617,0.45026,1.03631,0.38361,0.33333,0.35774,0.20303,1.68614,1.88842,2.36292,0.00113683,0.00113683,0.00113683
259,562.251,0.63876,0.45756,1.04679,0.42832,0.36111,0.35831,0.17448,1.70533,2.08718,2.42853,0.00113477,0.00113477,0.00113477
260,564.382,0.59693,0.39772,1.01666,0.37898,0.36111,0.31722,0.17602,1.7552,2.05842,2.48342,0.00113271,0.00113271,0.00113271
261,566.573,0.58644,0.43379,1.03662,0.8627,0.33333,0.4473,0.26503,1.6467,1.95796,2.27736,0.00113064,0.00113064,0.00113064
262,568.67,0.59705,0.40807,1.04128,0.77816,0.58333,0.59387,0.37351,1.56397,1.91128,2.14747,0.00112858,0.00112858,0.00112858
263,570.822,0.57699,0.37217,1.01694,0.82132,0.49345,0.58174,0.40048,1.45001,1.84494,2.11023,0.00112652,0.00112652,0.00112652
264,572.968,0.59422,0.4141,1.0622,0.84,0.47222,0.57086,0.42386,1.42701,1.74642,2.01399,0.00112445,0.00112445,0.00112445
265,575.043,0.62016,0.44831,1.03635,0.71761,0.49793,0.56016,0.41546,1.63403,1.68715,2.16966,0.00112239,0.00112239,0.00112239
266,577.211,0.58088,0.40048,1.01965,0.65244,0.57009,0.57962,0.40114,1.77642,1.89804,2.35254,0.00112033,0.00112033,0.00112033
267,579.35,0.56105,0.41384,1.03243,0.87912,0.5,0.56806,0.38101,1.72737,1.6867,2.42455,0.00111827,0.00111827,0.00111827
268,581.433,0.62562,0.43033,1.04769,0.88616,0.52264,0.58576,0.3981,1.64371,1.48354,2.50833,0.0011162,0.0011162,0.0011162
269,583.572,0.59142,0.38896,1.01781,0.97599,0.51753,0.79864,0.4125,1.75088,1.42837,2.6057,0.00111414,0.00111414,0.00111414
270,585.693,0.54416,0.36429,0.99801,0.95207,0.80556,0.88886,0.46115,1.61401,1.43811,2.25948,0.00111208,0.00111208,0.00111208
271,587.811,0.62372,0.4022,1.0335,0.94712,0.80556,0.88299,0.50255,1.59696,1.51394,2.19771,0.00111001,0.00111001,0.00111001
272,590.061,0.57917,0.40346,1.03836,0.77056,0.58333,0.72041,0.46645,1.52602,1.3286,2.19647,0.00110795,0.00110795,0.00110795
273,592.143,0.58783,0.41257,1.02518,0.87718,0.58333,0.71015,0.42807,1.64639,1.47032,2.32548,0.00110589,0.00110589,0.00110589
274,594.235,0.56168,0.38918,1.00505,0.8966,0.58092,0.72518,0.44033,1.67729,1.50787,2.32804,0.00110382,0.00110382,0.00110382
275,596.38,0.58835,0.40136,1.01434,0.90972,0.58685,0.68608,0.43158,1.66184,1.59984,2.30108,0.00110176,0.00110176,0.00110176
276,598.514,0.5736,0.39365,1.04604,0.85366,0.58571,0.66231,0.43642,1.59172,1.76039,2.17468,0.0010997,0.0010997,0.0010997
277,600.577,0.56328,0.37323,1.00789,0.8387,0.58333,0.65045,0.44108,1.50491,1.56553,2.10274,0.00109764,0.00109764,0.00109764
278,602.684,0.5966,0.3987,1.05832,0.89842,0.57339,0.63532,0.41066,1.59667,1.40383,2.30596,0.00109557,0.00109557,0.00109557
279,604.852,0.53771,0.39135,1.00386,0.84385,0.57266,0.6528,0.42791,1.49421,1.20881,2.25882,0.00109351,0.00109351,0.00109351
280,606.926,0.53028,0.36294,1.00005,0.88442,0.54756,0.67853,0.44348,1.50395,1.05898,2.29209,0.00109145,0.00109145,0.00109145
281,609.084,0.54557,0.38494,1.01518,0.85049,0.61297,0.73273,0.46135,1.54996,0.92176,2.38344,0.00108938,0.00108938,0.00108938
282,611.213,0.56989,0.40382,1.01827,0.88063,0.63889,0.68939,0.43518,1.75116,1.1534,2.66654,0.00108732,0.00108732,0.00108732
283,613.301,0.57551,0.39839,1.03512,0.77624,0.6465,0.69377,0.44587,1.70239,1.04332,2.77847,0.00108526,0.00108526,0.00108526
284,615.463,0.55087,0.39132,1.01366,0.76539,0.58333,0.60666,0.41588,1.83363,1.33749,3.0852,0.0010832,0.0010832,0.0010832
285,617.683,0.59175,0.42579,1.03912,0.75515,0.5,0.6007,0.44086,1.75772,1.23993,2.85904,0.00108113,0.00108113,0.00108113
286,619.781,0.55265,0.39774,1.01923,0.59627,0.80556,0.72233,0.48806,1.53229,1.3276,2.53517,0.00107907,0.00107907,0.00107907
287,621.909,0.58018,0.41522,1.02129,0.61806,0.78272,0.76582,0.47832,1.54217,1.31141,2.57721,0.00107701,0.00107701,0.00107701
288,624.079,0.5938,0.42736,1.03195,0.7619,0.52778,0.6621,0.44186,1.48713,1.35942,2.30863,0.00107494,0.00107494,0.00107494
289,626.167,0.5412,0.3955,1.03261,0.53052,0.61975,0.49486,0.34346,1.40848,1.26565,2.18275,0.00107288,0.00107288,0.00107288
290,628.3,0.57356,0.41268,1.04074,0.56258,0.50803,0.58941,0.43965,1.33406,1.21867,1.99666,0.00107082,0.00107082,0.00107082
291,630.4,0.5919,0.41087,1.02304,0.69742,0.49907,0.62293,0.44463,1.47061,1.23287,2.11071,0.00106876,0.00106876,0.00106876
292,632.457,0.58668,0.43186,1.03566,0.75268,0.47222,0.65052,0.44794,1.63989,1.15429,2.42533,0.00106669,0.00106669,0.00106669
293,634.563,0.59945,0.38979,1.04584,0.58034,0.44444,0.55535,0.3647,1.79094,1.4401,2.62027,0.00106463,0.00106463,0.00106463
294,636.71,0.58953,0.41405,1.0586,0.56367,0.44444,0.51922,0.39252,1.81143,1.74112,2.47902,0.00106257,0.00106257,0.00106257
295,638.839,0.573,0.39439,1.01008,0.76771,0.44444,0.52481,0.42198,1.71199,1.46539,2.48084,0.0010605,0.0010605,0.0010605
296,640.984,0.559,0.4122,1.00029,0.91121,0.46338,0.64513,0.44716,1.40513,1.26789,2.05778,0.00105844,0.00105844,0.00105844
297,643.116,0.55506,0.39039,1.02324,0.86662,0.47222,0.62239,0.45543,1.33453,1.36405,1.96769,0.00105638,0.00105638,0.00105638
298,645.448,0.5546,0.37701,1.02313,0.91577,0.47222,0.59467,0.45112,1.34638,1.31939,1.96103,0.00105431,0.00105431,0.00105431
299,647.824,0.56132,0.38132,1.02155,0.88981,0.47222,0.61643,0.4894,1.40057,1.52597,2.04417,0.00105225,0.00105225,0.00105225
300,650.056,0.53896,0.36811,1.01527,0.6165,0.58333,0.61298,0.45024,1.41584,1.50116,2.02166,0.00105019,0.00105019,0.00105019
301,652.236,0.53904,0.38281,1.04925,0.79672,0.47084,0.62823,0.46243,1.41341,1.49657,1.9862,0.00104813,0.00104813,0.00104813
302,654.449,0.54019,0.39893,0.99857,0.73303,0.50721,0.70587,0.43331,1.47474,1.53571,2.15864,0.00104606,0.00104606,0.00104606
303,656.711,0.5735,0.3816,1.00669,0.80808,0.52265,0.74817,0.45032,1.5461,1.40487,2.37678,0.001044,0.001044,0.001044
304,658.788,0.57135,0.38345,1.04723,0.87312,0.54099,0.66478,0.46118,1.57479,1.26333,2.40367,0.00104194,0.00104194,0.00104194
305,660.973,0.56427,0.37523,1.03665,0.77242,0.61714,0.69579,0.45619,1.58156,1.0922,2.46895,0.00103987,0.00103987,0.00103987
306,663.097,0.56464,0.38788,1.05221,0.71148,0.69444,0.70354,0.45346,1.71104,1.09659,2.49664,0.00103781,0.00103781,0.00103781
307,665.227,0.54372,0.38877,1.0415,0.86621,0.55556,0.67621,0.42651,1.83246,1.16771,2.65209,0.00103575,0.00103575,0.00103575
308,667.443,0.56053,0.38261,0.99345,0.8775,0.50087,0.64455,0.41086,1.64518,1.56099,2.40019,0.00103369,0.00103369,0.00103369
309,669.587,0.54675,0.3618,0.99708,0.88296,0.45503,0.59855,0.39545,1.52569,1.69149,2.19688,0.00103162,0.00103162,0.00103162
310,671.729,0.53025,0.37349,1.00277,0.85636,0.45149,0.59262,0.3999,1.58681,1.79117,2.13523,0.00102956,0.00102956,0.00102956
311,673.882,0.53042,0.36804,1.01786,0.86714,0.44778,0.65386,0.41341,1.50117,1.48483,2.10566,0.0010275,0.0010275,0.0010275
312,676.055,0.5384,0.37673,1.01035,0.8675,0.45967,0.63908,0.40589,1.59028,1.63927,2.22578,0.00102543,0.00102543,0.00102543
313,678.187,0.51431,0.32605,0.99132,0.87951,0.44815,0.63078,0.39798,1.68623,1.53253,2.47679,0.00102337,0.00102337,0.00102337
314,680.406,0.55325,0.39204,1.01592,0.7992,0.45764,0.61046,0.42406,1.68657,1.62269,2.44024,0.00102131,0.00102131,0.00102131
315,682.59,0.51185,0.36426,0.98636,0.5721,0.55117,0.49964,0.30531,1.76812,1.81057,2.51903,0.00101925,0.00101925,0.00101925
316,684.686,0.51472,0.37698,0.98814,0.57626,0.55556,0.49463,0.30259,1.73153,2.07218,2.41876,0.00101718,0.00101718,0.00101718
317,686.792,0.54884,0.36651,0.99933,0.5401,0.52778,0.42113,0.23595,1.82369,2.2092,2.65764,0.00101512,0.00101512,0.00101512
318,688.914,0.54848,0.39895,1.00911,0.49506,0.58333,0.47162,0.26804,1.75745,2.29785,2.4629,0.00101306,0.00101306,0.00101306
319,691.109,0.50907,0.35811,0.99339,0.77639,0.48128,0.62406,0.38618,1.70906,2.01392,2.43639,0.00101099,0.00101099,0.00101099
320,693.264,0.52358,0.38681,1.00784,0.84917,0.51951,0.57985,0.37052,1.7254,1.95655,2.50349,0.00100893,0.00100893,0.00100893
321,695.589,0.4995,0.34372,0.97055,0.83829,0.5,0.5644,0.38227,1.70366,1.757,2.56152,0.00100687,0.00100687,0.00100687
322,697.722,0.49418,0.37131,0.98452,0.82025,0.52032,0.57656,0.39005,1.71088,1.7107,2.53344,0.00100481,0.00100481,0.00100481
323,701.233,0.53784,0.37199,1.03025,0.81586,0.52778,0.56202,0.37841,1.85963,1.93729,2.51435,0.00100274,0.00100274,0.00100274
324,703.46,0.5095,0.34055,1.00323,0.77112,0.53969,0.60394,0.36248,1.96507,2.05053,2.62404,0.00100068,0.00100068,0.00100068
325,705.668,0.50205,0.36921,0.97741,0.63916,0.55601,0.58883,0.37444,1.90877,1.84911,2.614,0.000998616,0.000998616,0.000998616
326,707.919,0.49321,0.36611,0.98589,0.70009,0.55556,0.59506,0.39887,1.63682,1.43178,2.27376,0.000996553,0.000996553,0.000996553
327,710.117,0.50992,0.35312,0.98655,0.69848,0.58333,0.59904,0.41667,1.52423,1.43896,2.14757,0.000994491,0.000994491,0.000994491
328,712.342,0.48201,0.36142,0.95267,0.94154,0.47222,0.60108,0.41818,1.56267,1.36852,2.20694,0.000992428,0.000992428,0.000992428
329,714.598,0.48454,0.37899,0.99177,0.84297,0.52778,0.62114,0.41493,1.6735,1.48175,2.42443,0.000990365,0.000990365,0.000990365
330,716.94,0.50534,0.35925,1.00438,0.6309,0.52066,0.61091,0.39744,1.80222,1.55823,2.65734,0.000988302,0.000988302,0.000988302
331,719.096,0.48288,0.34951,0.99177,0.65594,0.47222,0.48459,0.29091,1.84412,1.60447,2.77934,0.000986239,0.000986239,0.000986239
332,721.248,0.50373,0.33953,1.01234,0.79668,0.47526,0.64831,0.33434,1.73052,1.72815,2.67087,0.000984176,0.000984176,0.000984176
333,723.439,0.50901,0.35522,0.96833,0.67158,0.77778,0.67194,0.29503,1.71799,1.77574,2.56109,0.000982113,0.000982113,0.000982113
334,725.613,0.48894,0.33537,0.98868,0.66241,0.77778,0.6617,0.31306,1.70188,1.79028,2.49154,0.00098005,0.00098005,0.00098005
335,727.904,0.52296,0.36285,1.00565,0.64758,0.55556,0.72421,0.31597,1.63868,1.8641,2.33945,0.000977987,0.000977987,0.000977987
336,730.183,0.47776,0.3227,0.96753,0.73629,0.61111,0.60854,0.41949,1.55625,1.82544,2.25263,0.000975924,0.000975924,0.000975924
337,732.314,0.47348,0.32591,0.98035,0.81747,0.61111,0.61112,0.4125,1.55048,1.84525,2.24414,0.000973861,0.000973861,0.000973861
338,734.484,0.51468,0.34369,0.99286,0.71452,0.58333,0.61215,0.44158,1.75213,2.1276,2.47914,0.000971798,0.000971798,0.000971798
339,736.681,0.51151,0.34897,0.98642,0.80714,0.52778,0.63448,0.43619,1.7007,2.05297,2.48657,0.000969736,0.000969736,0.000969736
340,738.806,0.50176,0.36282,1.00533,0.8385,0.52778,0.65134,0.43012,1.68632,1.85325,2.45879,0.000967673,0.000967673,0.000967673
341,740.944,0.52637,0.35075,0.98664,0.7849,0.58333,0.66093,0.42671,1.65562,1.71037,2.41564,0.00096561,0.00096561,0.00096561
342,743.089,0.50569,0.35067,0.97909,0.76053,0.53943,0.64699,0.42743,1.69956,1.55049,2.36664,0.000963547,0.000963547,0.000963547
343,745.222,0.51386,0.35127,0.98174,0.83949,0.44502,0.64421,0.41865,1.74837,1.94179,2.3459,0.000961484,0.000961484,0.000961484
344,747.343,0.52306,0.37183,0.99869,0.59515,0.5,0.63964,0.4288,1.62116,1.86641,2.24642,0.000959421,0.000959421,0.000959421
345,749.516,0.53381,0.359,1.00639,0.83431,0.47097,0.67718,0.42448,1.52582,1.52244,2.0936,0.000957358,0.000957358,0.000957358
346,751.66,0.5515,0.35178,1.02337,0.90464,0.51459,0.69108,0.42317,1.46392,1.2503,2.06569,0.000955295,0.000955295,0.000955295
347,753.794,0.50971,0.36161,1.00477,0.79992,0.55974,0.71264,0.43426,1.46894,1.03339,2.23484,0.000953232,0.000953232,0.000953232
348,756.002,0.5213,0.37021,0.98896,0.77494,0.57969,0.69797,0.45615,1.54932,0.94392,2.364,0.000951169,0.000951169,0.000951169
349,758.123,0.47673,0.33852,0.97175,0.78845,0.5702,0.69162,0.45107,1.58721,1.06346,2.43739,0.000949106,0.000949106,0.000949106
350,760.252,0.46331,0.33079,0.98046,0.89813,0.58333,0.70071,0.42049,1.57339,1.17421,2.53051,0.000947044,0.000947044,0.000947044
351,762.453,0.47899,0.35698,0.99712,0.55953,0.58333,0.63068,0.38284,1.64023,1.31013,2.56351,0.000944981,0.000944981,0.000944981
352,764.69,0.55655,0.41282,1.02209,0.49149,0.6343,0.50507,0.29779,1.71298,1.6223,2.45873,0.000942918,0.000942918,0.000942918
353,766.878,0.4912,0.36435,0.99238,0.49964,0.47132,0.40021,0.26294,1.56452,1.86909,2.07292,0.000940855,0.000940855,0.000940855
354,769.093,0.47885,0.33924,0.96422,0.52345,0.44444,0.39835,0.26295,1.56952,1.88908,2.11655,0.000938792,0.000938792,0.000938792
355,771.189,0.49791,0.339,0.99393,0.52976,0.5,0.42312,0.27289,1.61308,1.75173,2.16671,0.000936729,0.000936729,0.000936729
356,773.361,0.46998,0.30938,0.95304,0.75142,0.69444,0.68503,0.43007,1.61851,1.19789,2.47509,0.000934666,0.000934666,0.000934666
357,775.555,0.50175,0.35808,0.97899,0.68173,0.72222,0.70317,0.4304,1.55772,1.03945,2.37882,0.000932603,0.000932603,0.000932603
358,777.687,0.49689,0.34264,0.97906,0.69208,0.69444,0.84069,0.46311,1.53036,1.12742,2.23249,0.00093054,0.00093054,0.00093054
359,779.804,0.49762,0.36211,1.00325,0.81128,0.9383,0.93431,0.42234,1.40857,1.09365,1.99629,0.000928477,0.000928477,0.000928477
360,781.971,0.48685,0.34354,0.99832,0.88377,0.80647,0.9042,0.55643,1.3078,1.33645,1.89494,0.000926414,0.000926414,0.000926414
361,784.162,0.47421,0.32865,0.97578,0.84449,0.76241,0.88109,0.47142,1.40067,1.36668,1.98875,0.000924352,0.000924352,0.000924352
362,786.314,0.49829,0.3619,0.98399,0.81683,0.55556,0.69304,0.44252,1.61507,1.53632,2.21341,0.000922289,0.000922289,0.000922289
363,788.493,0.44697,0.31462,0.96526,0.82472,0.51993,0.61885,0.42909,1.72763,1.633,2.35787,0.000920226,0.000920226,0.000920226
364,790.593,0.49401,0.33699,0.98765,0.82573,0.52778,0.60534,0.42223,1.56086,1.43368,2.24604,0.000918163,0.000918163,0.000918163
365,792.721,0.46707,0.32433,0.96529,0.93024,0.49677,0.65818,0.45765,1.31477,1.35899,1.96667,0.0009161,0.0009161,0.0009161
366,794.858,0.50396,0.36303,0.98761,0.87324,0.48988,0.69048,0.45219,1.48525,1.30072,2.18341,0.000914037,0.000914037,0.000914037
367,796.959,0.46835,0.36072,0.96853,0.85616,0.47222,0.63688,0.41634,1.53261,1.48797,2.25416,0.000911974,0.000911974,0.000911974
368,799.157,0.4886,0.35785,0.97316,0.79842,0.47222,0.57434,0.44273,1.37873,1.62523,2.06803,0.000909911,0.000909911,0.000909911
